Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Vote Centers_ballots,Vote Centers_votes,Vote Centers_under_votes,Vote Centers_over_votes,Vote by Mail_ballots,Vote by Mail_votes,Vote by Mail_under_votes,Vote by Mail_over_votes,
"38004","",1,0,437,230,350,0.54,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",189,29,13,0,28,7,3,0,161,22,10,0,
"38004","",1,0,437,230,350,0.54,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",189,112,10,0,28,18,1,0,161,94,9,0,
"38004","",1,0,437,230,350,0.54,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",189,67,10,0,28,9,1,0,161,58,9,0,
"38004","",1,0,437,230,350,0.54,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",189,81,11,0,28,16,1,0,161,65,10,0,
"38004","",1,0,437,230,350,0.54,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",189,97,11,0,28,11,1,0,161,86,10,0,
"38004","",1,0,437,230,350,0.54,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",189,62,20,0,28,13,1,0,161,49,19,0,
"38004","",1,0,437,230,350,0.54,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",189,107,20,0,28,14,1,0,161,93,19,0,
"38004","",1,0,437,230,350,0.54,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",189,87,14,0,28,12,0,0,161,75,14,0,
"38004","",1,0,437,230,350,0.54,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",189,88,14,0,28,16,0,0,161,72,14,0,
"38004","",1,0,437,230,350,0.54,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",189,33,14,0,28,9,1,0,161,24,13,0,
"38004","",1,0,437,230,350,0.54,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",189,142,14,0,28,18,1,0,161,124,13,0,
"38004","",1,0,437,230,350,0.54,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",189,64,24,0,28,8,4,0,161,56,20,0,
"38004","",1,0,437,230,350,0.54,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",189,101,24,0,28,16,4,0,161,85,20,0,
"38004","",1,0,437,230,350,0.54,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",189,110,19,0,28,15,2,0,161,95,17,0,
"38004","",1,0,437,230,350,0.54,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",189,60,19,0,28,11,2,0,161,49,17,0,
"38004","",1,0,437,230,350,0.54,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",189,133,13,0,28,17,1,0,161,116,12,0,
"38004","",1,0,437,230,350,0.54,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",189,43,13,0,28,10,1,0,161,33,12,0,
"38004","",1,0,437,230,350,0.54,95,95,"Woodside Elementary School District, Measure Y (2/3 Approval Required)","",1,222,"YES",C,288,"",189,135,12,0,28,21,2,0,161,114,10,0,
"38004","",1,0,437,230,350,0.54,95,95,"Woodside Elementary School District, Measure Y (2/3 Approval Required)","",1,223,"NO",C,289,"",189,42,12,0,28,5,2,0,161,37,10,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",478,115,6,0,77,22,0,0,401,93,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",478,1,6,0,77,0,0,0,401,1,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",478,341,6,0,77,50,0,0,401,291,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",478,6,6,0,77,0,0,0,401,6,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",478,3,6,0,77,2,0,0,401,1,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",478,5,6,0,77,2,0,0,401,3,6,0,
"38006","38006-0",1,0,714,231,812,0.59,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",478,0,6,0,77,0,0,0,401,0,6,0,
"38006","38006-0",1,0,714,231,812,0.59,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",478,138,13,0,77,23,2,0,401,115,11,0,
"38006","38006-0",1,0,714,231,812,0.59,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",478,327,13,0,77,52,2,0,401,275,11,0,
"38006","38006-0",1,0,714,231,812,0.59,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",478,136,17,0,77,24,3,0,401,112,14,0,
"38006","38006-0",1,0,714,231,812,0.59,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",478,325,17,0,77,50,3,0,401,275,14,0,
"38006","38006-0",1,0,714,231,812,0.59,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",478,297,60,0,77,46,10,0,401,251,50,0,
"38006","38006-0",1,0,714,231,812,0.59,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",478,121,60,0,77,21,10,0,401,100,50,0,
"38006","38006-0",1,0,714,231,812,0.59,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",478,316,26,0,77,51,3,0,401,265,23,0,
"38006","38006-0",1,0,714,231,812,0.59,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",478,136,26,0,77,23,3,0,401,113,23,0,
"38006","38006-0",1,0,714,231,812,0.59,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",478,256,79,0,77,33,15,0,401,223,64,0,
"38006","38006-0",1,0,714,231,812,0.59,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",478,143,79,0,77,29,15,0,401,114,64,0,
"38006","38006-0",1,0,714,231,812,0.59,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,31,"KEITH HOLDEN",C,36,"",478,93,134,0,77,21,19,0,401,72,115,0,
"38006","38006-0",1,0,714,231,812,0.59,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,32,"LISA A. PETRIDES",C,37,"",478,251,134,0,77,37,19,0,401,214,115,0,
"38006","38006-0",1,0,714,231,812,0.59,66,67,"Town of Woodside Member, Town Council, District 5","",1,158,"HASSAN ABURISH",C,217,"",478,337,116,0,77,56,15,0,401,281,101,0,
"38006","38006-0",1,0,714,231,812,0.59,66,67,"Town of Woodside Member, Town Council, District 5","",1,319,"ALAYNA VAN DERVORT WAGNER",W,219,"",478,19,116,0,77,0,15,0,401,19,101,0,
"38006","38006-0",1,0,714,231,812,0.59,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",478,261,32,0,77,44,9,0,401,217,23,0,
"38006","38006-0",1,0,714,231,812,0.59,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",478,185,32,0,77,24,9,0,401,161,23,0,
"38006","38006-0",1,0,714,231,812,0.59,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",478,371,28,0,77,60,4,0,401,311,24,0,
"38006","38006-0",1,0,714,231,812,0.59,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",478,79,28,0,77,13,4,0,401,66,24,0,
"38006","38006-0",1,0,714,231,812,0.59,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",478,294,24,0,77,58,3,0,401,236,21,0,
"38006","38006-0",1,0,714,231,812,0.59,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",478,160,24,0,77,16,3,0,401,144,21,0,
"38006","38006-0",1,0,714,231,812,0.59,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",478,178,37,0,77,23,11,0,401,155,26,0,
"38006","38006-0",1,0,714,231,812,0.59,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",478,263,37,0,77,43,11,0,401,220,26,0,
"38006","38006-0",1,0,714,231,812,0.59,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",476,216,37,0,77,32,10,0,399,184,27,0,
"38006","38006-0",1,0,714,231,812,0.59,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",476,223,37,0,77,35,10,0,399,188,27,0,
"38006","38006-0",1,0,714,231,812,0.59,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",476,221,30,0,77,36,9,0,399,185,21,0,
"38006","38006-0",1,0,714,231,812,0.59,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",476,225,30,0,77,32,9,0,399,193,21,0,
"38006","38006-0",1,0,714,231,812,0.59,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",476,100,39,2,77,18,6,0,399,82,33,2,
"38006","38006-0",1,0,714,231,812,0.59,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",476,335,39,2,77,53,6,0,399,282,33,2,
"38006","38006-0",1,0,714,231,812,0.59,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",476,150,56,1,77,27,11,0,399,123,45,1,
"38006","38006-0",1,0,714,231,812,0.59,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",476,269,56,1,77,39,11,0,399,230,45,1,
"38006","38006-0",1,0,714,231,812,0.59,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",476,271,33,0,77,43,6,0,399,228,27,0,
"38006","38006-0",1,0,714,231,812,0.59,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",476,172,33,0,77,28,6,0,399,144,27,0,
"38006","38006-0",1,0,714,231,812,0.59,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",476,296,30,0,77,44,7,0,399,252,23,0,
"38006","38006-0",1,0,714,231,812,0.59,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",476,150,30,0,77,26,7,0,399,124,23,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",11,2,0,0,8,2,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",11,0,0,0,8,0,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",11,9,0,0,8,6,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",11,0,0,0,8,0,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",11,0,0,0,8,0,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",11,0,0,0,8,0,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",11,0,0,0,8,0,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",11,3,0,0,8,3,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",11,8,0,0,8,5,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",11,2,0,0,8,2,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",11,9,0,0,8,6,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",11,7,0,0,8,7,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",11,4,0,0,8,1,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",11,9,0,0,8,6,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",11,2,0,0,8,2,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",11,6,1,0,8,5,1,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",11,4,1,0,8,2,1,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,31,"KEITH HOLDEN",C,36,"",11,3,2,0,8,3,2,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,32,"LISA A. PETRIDES",C,37,"",11,6,2,0,8,3,2,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,25,25,"Woodside Elementary School District Members, Governing Board","",2,60,"SHERRY LIN",C,76,"",11,2,10,0,8,2,7,0,3,0,3,0,
"38006","38006-1",1,0,714,231,4,2.75,25,25,"Woodside Elementary School District Members, Governing Board","",2,61,"MATTHEW MURPHY",C,77,"",11,4,10,0,8,2,7,0,3,2,3,0,
"38006","38006-1",1,0,714,231,4,2.75,25,25,"Woodside Elementary School District Members, Governing Board","",2,62,"ZACKARY SIMKOVER",C,78,"",11,6,10,0,8,5,7,0,3,1,3,0,
"38006","38006-1",1,0,714,231,4,2.75,66,67,"Town of Woodside Member, Town Council, District 5","",1,158,"HASSAN ABURISH",C,217,"",11,8,3,0,8,6,2,0,3,2,1,0,
"38006","38006-1",1,0,714,231,4,2.75,66,67,"Town of Woodside Member, Town Council, District 5","",1,319,"ALAYNA VAN DERVORT WAGNER",W,219,"",11,0,3,0,8,0,2,0,3,0,1,0,
"38006","38006-1",1,0,714,231,4,2.75,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",11,8,0,0,8,6,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",11,3,0,0,8,2,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",11,10,0,0,8,7,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",11,1,0,0,8,1,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",11,8,0,0,8,6,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",11,3,0,0,8,2,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",11,3,0,0,8,3,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",11,8,0,0,8,5,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",11,6,0,0,8,4,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",11,5,0,0,8,4,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",11,4,0,0,8,3,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",11,7,0,0,8,5,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",11,4,0,0,8,4,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",11,7,0,0,8,4,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",11,3,0,0,8,1,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",11,8,0,0,8,7,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",11,6,0,0,8,3,0,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",11,5,0,0,8,5,0,0,3,0,0,0,
"38006","38006-1",1,0,714,231,4,2.75,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",11,4,0,0,8,3,0,0,3,1,0,0,
"38006","38006-1",1,0,714,231,4,2.75,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",11,7,0,0,8,5,0,0,3,2,0,0,
"38006","38006-1",1,0,714,231,4,2.75,95,95,"Woodside Elementary School District, Measure Y (2/3 Approval Required)","",1,222,"YES",C,288,"",11,5,2,0,8,2,2,0,3,3,0,0,
"38006","38006-1",1,0,714,231,4,2.75,95,95,"Woodside Elementary School District, Measure Y (2/3 Approval Required)","",1,223,"NO",C,289,"",11,4,2,0,8,4,2,0,3,0,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",58,20,0,0,7,2,0,0,51,18,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",58,0,0,0,7,0,0,0,51,0,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",58,38,0,0,7,5,0,0,51,33,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",58,0,0,0,7,0,0,0,51,0,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",58,0,0,0,7,0,0,0,51,0,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",58,0,0,0,7,0,0,0,51,0,0,0,
"38007","",1,0,443,234,93,0.62,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",58,0,0,0,7,0,0,0,51,0,0,0,
"38007","",1,0,443,234,93,0.62,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",58,22,1,0,7,2,1,0,51,20,0,0,
"38007","",1,0,443,234,93,0.62,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",58,35,1,0,7,4,1,0,51,31,0,0,
"38007","",1,0,443,234,93,0.62,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",58,24,2,0,7,2,1,0,51,22,1,0,
"38007","",1,0,443,234,93,0.62,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",58,32,2,0,7,4,1,0,51,28,1,0,
"38007","",1,0,443,234,93,0.62,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",58,31,9,0,7,4,3,0,51,27,6,0,
"38007","",1,0,443,234,93,0.62,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",58,18,9,0,7,0,3,0,51,18,6,0,
"38007","",1,0,443,234,93,0.62,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",58,27,7,0,7,2,3,0,51,25,4,0,
"38007","",1,0,443,234,93,0.62,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",58,24,7,0,7,2,3,0,51,22,4,0,
"38007","",1,0,443,234,93,0.62,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",58,30,11,0,7,2,3,0,51,28,8,0,
"38007","",1,0,443,234,93,0.62,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",58,17,11,0,7,2,3,0,51,15,8,0,
"38007","",1,0,443,234,93,0.62,13,13,"County Board of Education Member, Trustee Area 6","",1,29,"PATRICIA LOVE",C,33,"",58,25,14,0,7,2,2,0,51,23,12,0,
"38007","",1,0,443,234,93,0.62,13,13,"County Board of Education Member, Trustee Area 6","",1,30,"ESTER ADUT",C,34,"",58,19,14,0,7,3,2,0,51,16,12,0,
"38007","",1,0,443,234,93,0.62,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,31,"KEITH HOLDEN",C,36,"",58,14,14,0,7,1,3,0,51,13,11,0,
"38007","",1,0,443,234,93,0.62,14,14,"San Mateo County Community College District Member, Governing Board, Trustee Area 1","",1,32,"LISA A. PETRIDES",C,37,"",58,30,14,0,7,3,3,0,51,27,11,0,
"38007","",1,0,443,234,93,0.62,70,72,"Sequoia Healthcare District Member, Board of Directors, Zone B","",1,176,"CAMA GARCIA LOCK",C,241,"",58,23,14,0,7,3,3,0,51,20,11,0,
"38007","",1,0,443,234,93,0.62,70,72,"Sequoia Healthcare District Member, Board of Directors, Zone B","",1,177,"JO-ANN BYRNE SOCKOLOV",C,242,"",58,21,14,0,7,1,3,0,51,20,11,0,
"38007","",1,0,443,234,93,0.62,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",58,17,5,0,7,3,3,0,51,14,2,0,
"38007","",1,0,443,234,93,0.62,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",58,36,5,0,7,1,3,0,51,35,2,0,
"38007","",1,0,443,234,93,0.62,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",58,37,4,0,7,4,2,0,51,33,2,0,
"38007","",1,0,443,234,93,0.62,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",58,17,4,0,7,1,2,0,51,16,2,0,
"38007","",1,0,443,234,93,0.62,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",58,20,6,0,7,2,3,0,51,18,3,0,
"38007","",1,0,443,234,93,0.62,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",58,32,6,0,7,2,3,0,51,30,3,0,
"38007","",1,0,443,234,93,0.62,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",58,10,5,0,7,1,3,0,51,9,2,0,
"38007","",1,0,443,234,93,0.62,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",58,43,5,0,7,3,3,0,51,40,2,0,
"38007","",1,0,443,234,93,0.62,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",58,22,5,0,7,2,3,0,51,20,2,0,
"38007","",1,0,443,234,93,0.62,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",58,31,5,0,7,2,3,0,51,29,2,0,
"38007","",1,0,443,234,93,0.62,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",58,20,3,0,7,3,2,0,51,17,1,0,
"38007","",1,0,443,234,93,0.62,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",58,35,3,0,7,2,2,0,51,33,1,0,
"38007","",1,0,443,234,93,0.62,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",58,7,3,0,7,0,3,0,51,7,0,0,
"38007","",1,0,443,234,93,0.62,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",58,48,3,0,7,4,3,0,51,44,0,0,
"38007","",1,0,443,234,93,0.62,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",58,24,4,0,7,1,3,0,51,23,1,0,
"38007","",1,0,443,234,93,0.62,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",58,30,4,0,7,3,3,0,51,27,1,0,
"38007","",1,0,443,234,93,0.62,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",58,33,5,0,7,4,3,0,51,29,2,0,
"38007","",1,0,443,234,93,0.62,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",58,20,5,0,7,0,3,0,51,20,2,0,
"38007","",1,0,443,234,93,0.62,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",58,39,6,0,7,3,3,0,51,36,3,0,
"38007","",1,0,443,234,93,0.62,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",58,13,6,0,7,1,3,0,51,12,3,0,
"38008","",1,0,445,235,610,0.54,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",328,118,8,0,38,23,0,0,290,95,8,0,
"38008","",1,0,445,235,610,0.54,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",328,0,8,0,38,0,0,0,290,0,8,0,
"38008","",1,0,445,235,610,0.54,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",328,195,8,0,38,14,0,0,290,181,8,0,
"38008","",1,0,445,235,610,0.54,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",328,1,8,0,38,0,0,0,290,1,8,0,
"38008","",1,0,445,235,610,0.54,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",328,3,8,0,38,0,0,0,290,3,8,0,
